Zip,Zip Code Type,City,state,county,area_codes,Latitude,Longitude,Population
40361,STANDARD,Paris,KY,Bourbon County,859,38.2,-84.26,13921
40370,STANDARD,Sadieville,KY,Scott County,502,38.39,-84.53,2433
40371,STANDARD,Salt Lick,KY,Bath County,"606,859",38.11,-83.61,1966
40372,STANDARD,Salvisa,KY,Mercer County,859,37.91,-84.86,1993
40374,STANDARD,Sharpsburg,KY,Bath County,"606,859",38.2,-83.92,1280
40376,STANDARD,Slade,KY,Powell County,606,37.79,-83.7,0
40379,STANDARD,Stamping Ground,KY,Scott County,502,38.27,-84.68,2860
40380,STANDARD,Stanton,KY,Powell County,606,37.84,-83.85,5219
40383,STANDARD,Versailles,KY,Woodford County,859,38.05,-84.72,19344
40385,STANDARD,Waco,KY,Madison County,"606,859",37.73,-84.15,2533
40387,STANDARD,Wellington,KY,Menifee County,606,37.91,-83.5,1311
40390,STANDARD,Wilmore,KY,Jessamine County,859,37.86,-84.65,4629
40391,STANDARD,Winchester,KY,Clark County,859,37.99,-84.18,27600
40402,STANDARD,Annville,KY,Jackson County,606,37.32,-83.96,1985
40403,STANDARD,Berea,KY,Madison County,859,37.57,-84.29,18582
40409,STANDARD,Brodhead,KY,Rockcastle County,606,37.4,-84.41,2763
40419,STANDARD,Crab Orchard,KY,Lincoln County,606,37.46,-84.5,3235
40422,STANDARD,Danville,KY,Boyle County,"606,859",37.64,-84.77,16730
40437,STANDARD,Hustonville,KY,Casey County,606,37.47,-84.81,3277
40440,STANDARD,Junction City,KY,Boyle County,859,37.58,-84.78,1954
40442,STANDARD,Kings Mountain,KY,Casey County,,37.36,-84.7,823
40444,STANDARD,Lancaster,KY,Garrard County,859,37.61,-84.57,10705
40445,STANDARD,Livingston,KY,Rockcastle County,606,37.29,-84.21,613
40447,STANDARD,Mc Kee,KY,Jackson County,606,37.43,-83.98,4785
40456,STANDARD,Mount Vernon,KY,Rockcastle County,606,37.36,-84.34,6658
40460,STANDARD,Orlando,KY,Rockcastle County,606,37.37,-84.26,638
40461,STANDARD,Paint Lick,KY,Garrard County,"606,859",37.61,-84.41,1887
40464,STANDARD,Parksville,KY,Boyle County,859,37.6,-84.9,897
40468,STANDARD,Perryville,KY,Boyle County,859,37.64,-84.95,1504
40472,STANDARD,Ravenna,KY,Estill County,606,37.68,-83.94,1088
40475,STANDARD,Richmond,KY,Madison County,859,37.74,-84.29,37798
40481,STANDARD,Sandgap,KY,Jackson County,606,37.48,-84.09,0
40484,STANDARD,Stanford,KY,Lincoln County,606,37.53,-84.66,9399
40486,STANDARD,Tyner,KY,Jackson County,606,37.34,-83.9,1545
40489,STANDARD,Waynesburg,KY,Lincoln County,,37.33,-84.68,2888
40502,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,20798
40503,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,22217
40504,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,17914
40505,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,19655
40507,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,1172
40508,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,9777
40509,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,25878
40510,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,785
40511,STANDARD,Lexington,KY,Fayette County,502,38.04,-84.45,22292
40513,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,9824
40514,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,12798
40515,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,27792
40516,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,2109
40517,STANDARD,Lexington,KY,Fayette County,859,38.04,-84.45,25686
40601,STANDARD,Frankfort,KY,Franklin County,502,38.19,-84.86,39539
40701,STANDARD,Corbin,KY,Whitley County,606,36.93,-84.1,19687
40729,STANDARD,East Bernstadt,KY,Laurel County,606,37.18,-84.11,4223
40734,STANDARD,Gray,KY,Knox County,606,36.94,-84,2862
40737,STANDARD,Keavy,KY,Laurel County,606,37,-84.16,1029
40740,STANDARD,Lily,KY,Laurel County,606,37.02,-84.07,2324
40741,STANDARD,London,KY,Laurel County,606,37.12,-84.08,15405
40744,STANDARD,London,KY,Laurel County,606,37.12,-84.08,12878
40754,STANDARD,Nevisdale,KY,Whitley County,606,36.65,-84.11,0
40759,STANDARD,Rockholds,KY,Whitley County,606,36.82,-84.11,1776
40763,STANDARD,Siler,KY,Whitley County,606,36.69,-83.96,0
40769,STANDARD,Williamsburg,KY,Whitley County,606,36.73,-84.16,11540
40771,STANDARD,Woodbine,KY,Knox County,606,36.9,-84.08,1160
40806,STANDARD,Baxter,KY,Harlan County,606,36.86,-83.33,1684
40808,STANDARD,Big Laurel,KY,Harlan County,606,36.97,-83.21,0
40810,STANDARD,Bledsoe,KY,Harlan County,606,36.92,-83.36,901
40813,STANDARD,Calvin,KY,Bell County,606,36.72,-83.62,502
40815,STANDARD,Cawood,KY,Harlan County,606,36.74,-83.26,949
40816,STANDARD,Chappell,KY,Leslie County,606,37,-83.34,0
40818,STANDARD,Coalgood,KY,Harlan County,606,36.8,-83.23,0
40819,STANDARD,Coldiron,KY,Harlan County,606,36.82,-83.45,0
40820,STANDARD,Cranks,KY,Harlan County,606,36.76,-83.17,0
40823,STANDARD,Cumberland,KY,Harlan County,606,36.98,-82.98,2396
40826,STANDARD,Eolia,KY,Letcher County,606,37.05,-82.79,0
40827,STANDARD,Essie,KY,Leslie County,606,37.06,-83.45,0
40828,STANDARD,Evarts,KY,Harlan County,606,36.86,-83.19,2300
40830,STANDARD,Gulston,KY,Harlan County,606,36.75,-83.33,0
40831,STANDARD,Harlan,KY,Harlan County,606,36.84,-83.32,3412
40840,STANDARD,Helton,KY,Leslie County,606,36.95,-83.39,0
40843,STANDARD,Holmes Mill,KY,Harlan County,606,36.86,-83,0
40845,STANDARD,Hulen,KY,Bell County,606,36.74,-83.53,0
40856,STANDARD,Miracle,KY,Bell County,606,36.76,-83.58,0
40858,STANDARD,Mozelle,KY,Leslie County,606,37,-83.39,0
40862,STANDARD,Partridge,KY,Letcher County,606,37,-82.89,0
40863,STANDARD,Pathfork,KY,Harlan County,606,36.75,-83.46,0
40865,STANDARD,Putney,KY,Harlan County,606,36.9,-83.22,0
40868,STANDARD,Stinnett,KY,Leslie County,606,37.09,-83.39,629
40870,STANDARD,Totz,KY,Perry County,606,36.94,-83.11,0
40873,STANDARD,Wallins Creek,KY,Harlan County,606,36.82,-83.41,1377
40874,STANDARD,Warbranch,KY,Leslie County,606,36.97,-83.44,0
40902,STANDARD,Arjay,KY,Bell County,606,36.8,-83.64,556
40903,STANDARD,Artemus,KY,Knox County,606,36.83,-83.84,665
40906,STANDARD,Barbourville,KY,Knox County,606,36.86,-83.88,7188
40913,STANDARD,Beverly,KY,Bell County,606,36.93,-83.53,0
40914,STANDARD,Big Creek,KY,Clay County,606,37.16,-83.56,520
40915,STANDARD,Bimble,KY,Knox County,606,36.87,-83.82,928
40921,STANDARD,Bryants Store,KY,Knox County,606,36.77,-83.92,0
40923,STANDARD,Cannon,KY,Knox County,606,36.91,-83.85,613
40927,STANDARD,Closplint,KY,Harlan County,606,36.9,-83.06,0
40935,STANDARD,Flat Lick,KY,Knox County,606,36.82,-83.76,1477
40939,STANDARD,Fourmile,KY,Bell County,,36.79,-83.74,0
40940,STANDARD,Frakes,KY,Bell County,606,36.64,-83.92,0
40943,STANDARD,Girdler,KY,Knox County,606,36.93,-83.84,748
40946,STANDARD,Green Road,KY,Knox County,606,36.95,-83.83,0
40949,STANDARD,Heidrick,KY,Knox County,606,36.88,-83.87,661
40953,STANDARD,Hinkle,KY,Knox County,606,36.91,-83.81,0
40958,STANDARD,Kettle Island,KY,Bell County,606,36.79,-83.6,0
40962,STANDARD,Manchester,KY,Clay County,606,37.15,-83.76,10325
40964,STANDARD,Mary Alice,KY,Harlan County,606,36.78,-83.33,0
40965,STANDARD,Middlesboro,KY,Bell County,606,36.61,-83.72,8784
40972,STANDARD,Oneida,KY,Clay County,606,37.27,-83.64,891
40977,STANDARD,Pineville,KY,Bell County,606,36.76,-83.7,5825
40979,STANDARD,Roark,KY,Leslie County,606,37.02,-83.51,0
40982,STANDARD,Scalf,KY,Knox County,606,36.91,-83.7,0
40983,STANDARD,Sextons Creek,KY,Clay County,606,37.31,-83.78,0
40988,STANDARD,Stoney Fork,KY,Bell County,606,36.88,-83.52,0
40995,STANDARD,Trosper,KY,Knox County,606,36.78,-83.81,0
40997,STANDARD,Walker,KY,Knox County,606,36.88,-83.71,0
40999,STANDARD,Woollum,KY,Knox County,606,37,-83.8,0
41001,STANDARD,Alexandria,KY,Campbell County,859,38.96,-84.38,14345
41002,STANDARD,Augusta,KY,Bracken County,606,38.77,-84,1898
41003,STANDARD,Berry,KY,Harrison County,606,38.52,-84.38,2054
41004,STANDARD,Brooksville,KY,Bracken County,606,38.68,-84.06,3236
41005,STANDARD,Burlington,KY,Boone County,859,39.02,-84.72,18294
41006,STANDARD,Butler,KY,Pendleton County,859,38.78,-84.37,3692
41007,STANDARD,California,KY,Campbell County,606,38.91,-84.26,3431
41008,STANDARD,Carrollton,KY,Carroll County,502,38.67,-85.16,5851
41010,STANDARD,Corinth,KY,Grant County,,38.49,-84.56,2477
41011,STANDARD,Covington,KY,Kenton County,859,39.08,-84.5,18593
41014,STANDARD,Covington,KY,Kenton County,859,39.08,-84.5,4909
41015,STANDARD,Latonia,KY,Kenton County,859,38.98,-84.48,16948
41016,STANDARD,Covington,KY,Kenton County,859,39.08,-84.5,4698
41017,STANDARD,Ft Mitchell,KY,Kenton County,859,39.02,-84.56,34850
41018,STANDARD,Erlanger,KY,Kenton County,859,39,-84.58,23049
41030,STANDARD,Crittenden,KY,Grant County,859,38.78,-84.6,5021
41031,STANDARD,Cynthiana,KY,Harrison County,859,38.38,-84.29,12947
41033,STANDARD,De Mossville,KY,Pendleton County,859,38.74,-84.47,1717
41034,STANDARD,Dover,KY,Mason County,606,38.75,-83.88,840
41035,STANDARD,Dry Ridge,KY,Grant County,,38.68,-84.59,8779
41039,STANDARD,Ewing,KY,Fleming County,606,38.42,-83.86,2091
41040,STANDARD,Falmouth,KY,Pendleton County,859,38.67,-84.33,5869
41041,STANDARD,Flemingsburg,KY,Fleming County,606,38.42,-83.73,5645
41042,STANDARD,Florence,KY,Boone County,859,38.99,-84.64,40441
41043,STANDARD,Foster,KY,Bracken County,606,38.79,-84.21,1532
41044,STANDARD,Germantown,KY,Bracken County,606,38.65,-83.96,881
41045,STANDARD,Ghent,KY,Carroll County,502,38.73,-85.06,1016
41046,STANDARD,Glencoe,KY,Gallatin County,859,38.71,-84.82,1406
41048,STANDARD,Hebron,KY,Boone County,859,39.08,-84.7,12047
41049,STANDARD,Hillsboro,KY,Fleming County,606,38.29,-83.65,1670
41051,STANDARD,Independence,KY,Kenton County,859,38.95,-84.54,22044
41052,STANDARD,Jonesville,KY,Grant County,859,38.65,-84.75,0
41055,STANDARD,Mayslick,KY,Mason County,606,38.53,-83.87,1454
41056,STANDARD,Maysville,KY,Mason County,606,38.62,-83.78,11034
41059,STANDARD,Melbourne,KY,Campbell County,859,39.03,-84.37,2316
41063,STANDARD,Morning View,KY,Kenton County,859,38.83,-84.51,2575
41064,STANDARD,Mount Olivet,KY,Robertson County,606,38.53,-84.03,1505
41071,STANDARD,Newport,KY,Campbell County,859,39.08,-84.48,14293
41073,STANDARD,Bellevue,KY,Campbell County,859,39.1,-84.47,4685
41074,STANDARD,Dayton,KY,Campbell County,859,39.11,-84.46,3958
41075,STANDARD,Fort Thomas,KY,Campbell County,859,39.08,-84.45,13767
41076,STANDARD,Newport,KY,Campbell County,859,39.08,-84.48,13065
41080,STANDARD,Petersburg,KY,Boone County,859,39.03,-84.83,1565
41083,STANDARD,Sanders,KY,Carroll County,"502,859",38.65,-84.94,927
41086,STANDARD,Sparta,KY,Gallatin County,"502,859",38.67,-84.9,1502
41091,STANDARD,Union,KY,Boone County,859,38.95,-84.66,15060
41092,STANDARD,Verona,KY,Boone County,,38.83,-84.69,2977
41093,STANDARD,Wallingford,KY,Fleming County,606,38.4,-83.61,1957
41094,STANDARD,Walton,KY,Boone County,859,38.86,-84.61,10032
41095,STANDARD,Warsaw,KY,Gallatin County,859,38.78,-84.89,3067
41097,STANDARD,Williamstown,KY,Grant County,859,38.63,-84.56,5283
41098,STANDARD,Worthville,KY,Carroll County,502,38.6,-85.06,1365
41101,STANDARD,Ashland,KY,Boyd County,606,38.45,-82.64,13654
41102,STANDARD,Ashland,KY,Boyd County,606,38.45,-82.64,15485
41121,STANDARD,Argillite,KY,Greenup County,606,38.42,-82.81,1293
41124,STANDARD,Blaine,KY,Lawrence County,606,38.02,-82.85,708
41129,STANDARD,Catlettsburg,KY,Boyd County,606,38.41,-82.6,7741
41132,STANDARD,Denton,KY,Carter County,,38.28,-82.82,0
41135,STANDARD,Emerson,KY,Lewis County,606,38.38,-83.26,0
41139,STANDARD,Flatwoods,KY,Greenup County,606,38.51,-82.72,6748
41141,STANDARD,Garrison,KY,Lewis County,606,38.55,-83.19,1908
41143,STANDARD,Grayson,KY,Carter County,606,38.33,-82.93,10669
41144,STANDARD,Greenup,KY,Greenup County,606,38.57,-82.82,7836
41146,STANDARD,Hitchins,KY,Carter County,606,38.23,-82.91,513
41149,STANDARD,Isonville,KY,Elliott County,606,38.06,-83.05,0
41159,STANDARD,Martha,KY,Lawrence County,606,38.01,-82.95,0
41160,STANDARD,Mazie,KY,Lawrence County,606,38.01,-82.95,0
41164,STANDARD,Olive Hill,KY,Carter County,606,38.3,-83.16,9043
41166,STANDARD,Quincy,KY,Lewis County,606,38.63,-83.09,521
41168,STANDARD,Rush,KY,Boyd County,606,38.29,-82.73,2324
41169,STANDARD,Russell,KY,Greenup County,606,38.51,-82.69,4819
41171,STANDARD,Sandy Hook,KY,Elliott County,606,38.09,-83.12,2755
41174,STANDARD,South Portsmouth,KY,Greenup County,606,38.7,-83.01,733
41175,STANDARD,South Shore,KY,Greenup County,606,38.72,-82.96,4249
41179,STANDARD,Vanceburg,KY,Lewis County,606,38.59,-83.32,5255
41180,STANDARD,Webbville,KY,Lawrence County,606,38.15,-82.79,688
41183,STANDARD,Worthington,KY,Greenup County,606,38.55,-82.73,1368
41189,STANDARD,Tollesboro,KY,Lewis County,606,38.57,-83.57,1843
41201,STANDARD,Adams,KY,Lawrence County,606,38,-82.71,0
41203,STANDARD,Beauty,KY,Martin County,606,37.83,-82.43,0
41204,STANDARD,Boons Camp,KY,Johnson County,606,37.83,-82.7,0
41214,STANDARD,Debord,KY,Martin County,606,37.82,-82.55,0
41216,STANDARD,East Point,KY,Floyd County,606,37.74,-82.79,742
41219,STANDARD,Flatgap,KY,Johnson County,606,37.93,-82.88,1397
41222,STANDARD,Hagerhill,KY,Johnson County,606,37.78,-82.79,1912
41224,STANDARD,Inez,KY,Martin County,606,37.86,-82.53,3712
41226,STANDARD,Keaton,KY,Johnson County,606,37.98,-82.96,0
41230,STANDARD,Louisa,KY,Lawrence County,606,38.1,-82.6,8613
41231,STANDARD,Lovely,KY,Martin County,606,37.82,-82.45,749
41232,STANDARD,Lowmansville,KY,Lawrence County,606,37.91,-82.71,531
41234,STANDARD,Meally,KY,Johnson County,606,37.79,-82.73,0
41238,STANDARD,Oil Springs,KY,Johnson County,606,37.8,-82.94,790
41240,STANDARD,Paintsville,KY,Johnson County,606,37.81,-82.8,4743
41250,STANDARD,Pilgrim,KY,Martin County,606,37.79,-82.42,542
41254,STANDARD,River,KY,Johnson County,,37.86,-82.72,0
41255,STANDARD,Sitka,KY,Johnson County,606,37.88,-82.84,706
41256,STANDARD,Staffordsville,KY,Johnson County,606,37.83,-82.84,1744
41257,STANDARD,Stambaugh,KY,Johnson County,606,37.88,-82.79,0
41260,STANDARD,Thelma,KY,Johnson County,606,37.81,-82.76,490
41262,STANDARD,Tomahawk,KY,Martin County,606,37.87,-82.59,736
41263,STANDARD,Tutor Key,KY,Johnson County,606,37.84,-82.76,0
41264,STANDARD,Ulysses,KY,Lawrence County,606,38,-82.71,0
41265,STANDARD,Van Lear,KY,Johnson County,606,37.76,-82.75,1116
41267,STANDARD,Warfield,KY,Martin County,606,37.83,-82.42,581
41271,STANDARD,Williamsport,KY,Johnson County,606,37.82,-82.72,0
41274,STANDARD,Wittensville,KY,Johnson County,606,37.86,-82.79,677
41301,STANDARD,Campton,KY,Wolfe County,606,37.73,-83.54,3865
41307,STANDARD,Athol,KY,Lee County,606,37.55,-83.57,0
41310,STANDARD,Bays,KY,Breathitt County,606,37.64,-83.24,0
41311,STANDARD,Beattyville,KY,Lee County,606,37.58,-83.7,3990
41314,STANDARD,Booneville,KY,Owsley County,606,37.47,-83.67,2893
41317,STANDARD,Clayhole,KY,Breathitt County,606,37.46,-83.29,0
41332,STANDARD,Hazel Green,KY,Wolfe County,606,37.79,-83.41,884
41338,STANDARD,Island City,KY,Owsley County,606,37.36,-83.76,0
41339,STANDARD,Jackson,KY,Breathitt County,606,37.55,-83.37,6879
41348,STANDARD,Lost Creek,KY,Breathitt County,606,37.48,-83.32,956
41351,STANDARD,Mistletoe,KY,Owsley County,606,37.31,-83.59,0
41352,STANDARD,Mize,KY,Morgan County,606,37.86,-83.37,0
41360,STANDARD,Pine Ridge,KY,Wolfe County,606,37.76,-83.61,0
41364,STANDARD,Ricetown,KY,Owsley County,606,37.39,-83.62,0
41365,STANDARD,Rogers,KY,Wolfe County,,37.74,-83.63,0
41366,STANDARD,Rousseau,KY,Breathitt County,606,37.59,-83.23,0
41367,STANDARD,Rowdy,KY,Perry County,606,37.41,-83.2,0
41385,STANDARD,Vancleve,KY,Breathitt County,606,37.62,-83.41,584
41386,STANDARD,Vincent,KY,Owsley County,,37.46,-83.77,0
41390,STANDARD,Whick,KY,Breathitt County,606,37.42,-83.37,0
41397,STANDARD,Zoe,KY,Lee County,606,37.68,-83.68,0
41408,STANDARD,Cannel City,KY,Morgan County,606,37.78,-83.27,0
41421,STANDARD,Elkfork,KY,Morgan County,606,37.96,-83.13,0
41425,STANDARD,Ezel,KY,Morgan County,606,37.89,-83.44,801
41464,STANDARD,Royalton,KY,Magoffin County,606,37.67,-83.02,0
41465,STANDARD,Salyersville,KY,Magoffin County,606,37.74,-83.06,7733
41472,STANDARD,West Liberty,KY,Morgan County,606,37.91,-83.26,6373
41501,STANDARD,Pikeville,KY,Pike County,606,37.47,-82.51,13582
41503,STANDARD,South Williamson,KY,Pike County,606,37.66,-82.29,0
41512,STANDARD,Ashcamp,KY,Pike County,606,37.26,-82.43,497
41513,STANDARD,Belcher,KY,Pike County,606,37.34,-82.37,0
41514,STANDARD,Belfry,KY,Pike County,606,37.62,-82.26,2672
41517,STANDARD,Burdine,KY,Letcher County,606,37.18,-82.6,0
41519,STANDARD,Canada,KY,Pike County,606,37.6,-82.32,766
41522,STANDARD,Elkhorn City,KY,Pike County,606,37.3,-82.34,3047
41524,STANDARD,Fedscreek,KY,Pike County,606,37.4,-82.24,0
41527,STANDARD,Forest Hills,KY,Pike County,606,37.63,-82.29,0
41528,STANDARD,Freeburn,KY,Pike County,606,37.54,-82.14,0
41531,STANDARD,Hardy,KY,Pike County,606,37.61,-82.24,740
41534,STANDARD,Hellier,KY,Pike County,606,37.27,-82.49,0
41535,STANDARD,Huddy,KY,Pike County,606,37.59,-82.27,0
41537,STANDARD,Jenkins,KY,Letcher County,606,37.17,-82.62,2846
41539,STANDARD,Kimper,KY,Pike County,606,37.49,-82.34,1236
41540,STANDARD,Lick Creek,KY,Pike County,606,37.34,-82.32,0
41543,STANDARD,Mc Andrews,KY,Pike County,606,37.54,-82.28,0
41544,STANDARD,Mc Carr,KY,Pike County,606,37.59,-82.16,671
41547,STANDARD,Majestic,KY,Pike County,606,37.53,-82.1,0
41548,STANDARD,Mouthcard,KY,Pike County,606,37.38,-82.25,507
41553,STANDARD,Phelps,KY,Pike County,606,37.5,-82.16,1556
41554,STANDARD,Phyllis,KY,Pike County,606,37.44,-82.33,563
41555,STANDARD,Pinsonfork,KY,Pike County,606,37.54,-82.25,490
41557,STANDARD,Raccoon,KY,Pike County,606,37.49,-82.44,1335
41558,STANDARD,Ransom,KY,Pike County,606,37.54,-82.2,0
41559,STANDARD,Regina,KY,Pike County,606,37.35,-82.37,575
41560,STANDARD,Robinson Creek,KY,Pike County,606,37.32,-82.57,516
41562,STANDARD,Shelbiana,KY,Pike County,606,37.42,-82.49,1858
41563,STANDARD,Shelby Gap,KY,Pike County,606,37.21,-82.55,0
41564,STANDARD,Sidney,KY,Pike County,606,37.62,-82.35,821
41566,STANDARD,Steele,KY,Pike County,606,37.97,-82.18,0
41567,STANDARD,Stone,KY,Pike County,606,37.56,-82.27,0
41568,STANDARD,Stopover,KY,Pike County,606,37.52,-82.03,0
41571,STANDARD,Varney,KY,Pike County,606,37.63,-82.42,0
41572,STANDARD,Virgie,KY,Pike County,606,37.33,-82.57,2354
41601,STANDARD,Allen,KY,Floyd County,606,37.61,-82.72,957
41602,STANDARD,Auxier,KY,Floyd County,606,37.73,-82.75,677
41603,STANDARD,Banner,KY,Floyd County,606,37.58,-82.7,957
41604,STANDARD,Beaver,KY,Floyd County,606,37.39,-82.65,0
41605,STANDARD,Betsy Layne,KY,Floyd County,606,37.55,-82.63,870
41606,STANDARD,Bevinsville,KY,Floyd County,606,37.33,-82.71,0
41607,STANDARD,Blue River,KY,Floyd County,606,37.62,-82.84,0
41612,STANDARD,Bypro,KY,Floyd County,606,37.3,-82.7,0
41615,STANDARD,Dana,KY,Floyd County,606,37.55,-82.69,0
41616,STANDARD,David,KY,Floyd County,606,37.16,-82.95,0
41619,STANDARD,Drift,KY,Floyd County,606,37.48,-82.74,0
41621,STANDARD,Dwale,KY,Floyd County,606,37.62,-82.72,0
41622,STANDARD,Eastern,KY,Floyd County,606,37.51,-82.8,0
41630,STANDARD,Garrett,KY,Floyd County,606,37.48,-82.83,861
41631,STANDARD,Grethel,KY,Floyd County,606,37.49,-82.64,609
41632,STANDARD,Gunlock,KY,Magoffin County,606,37.54,-82.92,0
41635,STANDARD,Harold,KY,Floyd County,606,37.53,-82.63,2103
41636,STANDARD,Hi Hat,KY,Floyd County,606,37.39,-82.72,580
41640,STANDARD,Hueysville,KY,Floyd County,606,37.54,-82.83,867
41642,STANDARD,Ivel,KY,Floyd County,606,37.59,-82.66,0
41643,STANDARD,Lackey,KY,Knott County,606,37.46,-82.8,0
41645,STANDARD,Langley,KY,Floyd County,606,37.53,-82.79,846
41647,STANDARD,Mc Dowell,KY,Floyd County,606,37.42,-82.74,1224
41649,STANDARD,Martin,KY,Floyd County,606,37.57,-82.75,1955
41650,STANDARD,Melvin,KY,Floyd County,606,37.35,-82.69,553
41651,STANDARD,Minnie,KY,Floyd County,606,37.47,-82.75,0
41653,STANDARD,Prestonsburg,KY,Floyd County,606,37.67,-82.76,7952
41655,STANDARD,Printer,KY,Floyd County,606,37.53,-82.74,530
41659,STANDARD,Stanville,KY,Floyd County,606,37.58,-82.67,541
41660,STANDARD,Teaberry,KY,Floyd County,606,37.42,-82.64,0
41663,STANDARD,Tram,KY,Floyd County,606,37.58,-82.63,0
41666,STANDARD,Wayland,KY,Floyd County,606,37.44,-82.8,553
41667,STANDARD,Weeksbury,KY,Floyd County,606,37.32,-82.71,0
41669,STANDARD,Wheelwright,KY,Floyd County,606,37.33,-82.72,0
41701,STANDARD,Hazard,KY,Perry County,606,37.25,-83.19,7753
41712,STANDARD,Ary,KY,Perry County,606,37.37,-83.14,0
41714,STANDARD,Bear Branch,KY,Leslie County,606,37.16,-83.54,0
41719,STANDARD,Bonnyman,KY,Perry County,606,37.31,-83.22,1242
41721,STANDARD,Buckhorn,KY,Perry County,606,37.34,-83.47,500
41722,STANDARD,Bulan,KY,Perry County,606,37.29,-83.16,1495
41723,STANDARD,Busy,KY,Perry County,606,37.25,-83.3,731
41727,STANDARD,Chavies,KY,Perry County,606,37.34,-83.35,737
41729,STANDARD,Combs,KY,Perry County,606,37.26,-83.21,490
41731,STANDARD,Cornettsville,KY,Perry County,,37.13,-83.07,773
41735,STANDARD,Delphia,KY,Perry County,606,37.02,-83.08,0
